,50.0,55.10204081632653,60.20408163265306,65.3061224489796,70.40816326530611,75.51020408163265,80.61224489795919,85.71428571428572,90.81632653061224,95.91836734693877,101.0204081632653,106.12244897959184,111.22448979591837,116.3265306122449,121.42857142857143,126.53061224489795,131.6326530612245,136.73469387755102,141.83673469387753,146.9387755102041,152.0408163265306,157.14285714285714,162.24489795918367,167.34693877551018,172.44897959183675,177.55102040816325,182.6530612244898,187.75510204081633,192.85714285714286,197.9591836734694,203.0612244897959,208.16326530612244,213.26530612244898,218.3673469387755,223.46938775510205,228.57142857142856,233.6734693877551,238.77551020408163,243.87755102040816,248.9795918367347,254.0816326530612,259.1836734693877,264.2857142857143,269.38775510204084,274.48979591836735,279.59183673469386,284.69387755102036,289.7959183673469,294.8979591836735,300.0
15,39.337001377745736,47.77455067827292,57.031280252868854,67.10718878520974,78.002276892182,89.71654457676962,102.24999184195552,115.60261956933957,129.77442606870798,144.76541215344548,160.57557782566042,177.20492308947675,194.65344794321845,212.9211523907738,232.00803643425053,251.91410102129035,272.6393442740105,294.1837671213593,316.5473695648272,339.7301516059051,363.73211324608366,388.55325448685363,414.19357532970537,440.65307577613004,467.93175582761825,496.02961548565986,524.9466547517468,554.6828736273687,585.2382724645486,616.6128504743332,648.8066080872513,681.8195453043579,715.6516621267074,750.3029585553546,785.7734345913539,822.0630902357597,859.1719254896266,897.0999403540096,935.8471348299631,975.4135089185419,1015.7990626208,1057.0037959377923,1099.0277088705748,1141.8708014201998,1185.5330735877228,1230.0145253741994,1275.3151567806824,1321.4349678082292,1368.3739584578918,1416.1321287307258
17,39.08809360120921,47.47225369719908,56.67040995386744,66.68256487897355,77.50871383619987,89.14885898858333,101.60300034108755,114.8711378986752,128.9532747566568,143.84940502251413,159.55953151043832,176.08365422394678,193.42177316655705,211.57388834178607,230.53999975315102,250.32010740416877,270.91421129835595,292.32231534882686,314.5444119128549,337.5805047227163,361.43059378090385,386.09467908991223,411.57276065223425,437.8648384703643,464.9709125467955,492.8909828840213,521.625049484536,551.1731123508328,581.5351714854053,612.7112268907474,644.7012785693523,677.5053265237142,711.1233743491659,745.5554148200613,780.801451557596,816.8614845635384,853.735513839657,891.4235393877198,929.9255612094945,969.2415793067502,1009.3715936812536,1050.3156043347744,1092.0736112690804,1134.645614485939,1178.0316139871188,1222.2316097743878,1267.2456018495145,1313.0735902142683,1359.7155748704151,1407.171555819724
19,36.95152834852465,44.877408121685775,53.57279082541492,63.03767646753089,73.27206759588005,84.27595945202005,96.04935427544378,108.59225207168336,121.9046528462697,135.9865566047329,150.83796644587085,166.45887640294782,182.84928935433,200.0092053039355,217.93862425568238,236.63754621348832,256.1059711812713,276.34389916294896,297.3513301624387,319.12826418365876,341.6747044971046,364.9906446226139,389.07608776556197,413.93103392872496,439.5554831148795,465.9494353268006,493.11289056726537,521.0458488390495,549.7483101449295,579.2202744876811,609.4617418700803,640.4727122949039,672.2531857649273,704.8031622829277,738.1226418516804,772.2116244739619,807.0701110176008,842.6980995025268,879.0955910248058,916.2625855864051,954.1990831892911,992.9050838354317,1032.3805875267942,1072.625594265345,1113.6401040530518,1155.4241168918809,1197.9776327838008,1241.300651730779,1285.3931737347814,1330.2551987977754
21,34.80240055157061,42.26730729334682,50.456960616156834,59.371362070843844,69.01051166598926,79.3744114666617,90.46305756284292,102.27645181810374,114.81459423851095,128.07748483013052,142.06512359902734,156.77751055126603,172.21464784484192,188.37653123749658,205.26316281380585,222.874542578062,241.21067053455687,260.27154668758254,280.05717104143054,300.5675436003929,321.8026643687613,343.7625333508277,366.44715159356593,389.85651686212566,413.9906303317373,438.8494920054374,464.4331018862647,490.74145997725617,517.7745662814494,545.5324208018823,574.0150235415917,603.2223745036163,633.1544736909927,663.8113211067601,695.1929167539546,727.2992606356145,760.1303527547778,793.6861931144824,827.9667817177659,862.9721185676664,898.702198685004,935.157031456067,972.3366124485783,1010.2409416646869,1048.8700191065427,1088.2238447762957,1128.3024186760958,1169.1057408080933,1210.6338111744367,1252.8866297772772
23,32.65363838175184,39.657646839747,47.34165754852582,55.70566795266339,64.74967926426511,74.47369149272954,84.87770585567576,95.96171998048571,107.72573502888595,120.16975100751202,133.29376792299837,147.09778578197873,161.58180459108635,176.74582486060183,192.5898454547533,209.11386698959294,226.31788946980745,244.20191290008387,262.7659372851083,282.0099626295678,301.9339889381484,322.53801621553737,343.8220444664208,365.7860736954854,388.4301039074181,411.7541324186009,435.7581641616396,460.44219686396735,485.806230528895,511.85026515973396,538.5743007597952,565.9783373323903,594.0623748808301,622.826413408427,652.2704529184916,682.3944934143353,713.1985348992702,744.6825773766076,776.846620849659,809.6906653217367,843.2147107961513,877.4187572762157,912.3028047652421,947.8668532665408,984.1109027834251,1021.0349533192061,1058.6390048771968,1096.9230574607097,1135.887092975184,1175.5311464286185
25,30.50466757075128,37.04773481912327,44.226051934211604,52.03961783826436,60.48843307132956,69.57249764359223,79.29181156523211,89.64637479412099,100.63618728040787,112.2612491095341,124.521560288672,137.41712082499296,150.9479307256679,165.1139899978671,179.91529864876077,195.3518546720481,211.42366170057875,228.13071808556117,245.4730238320495,263.4505789450986,282.06338342976267,301.3114372910966,321.1947405341545,341.7132931639916,362.8670951856622,384.65614660422114,407.08044742472373,430.1399976522246,453.83479729177884,478.1648372647285,503.1301348739986,528.7306818582443,554.9664782210285,581.837523965914,609.3438190964634,637.4853636162399,666.2621575288068,695.6742008377271,725.721493546564,756.4040356588815,787.721827178242,819.6748681082104,852.2631584523499,885.4866982142235,919.3454873973956,953.8395260054302,988.9688140418912,1024.733351510344,1061.1331384143507,1098.1681747574767
27,28.35482763546539,34.43676725357331,41.109186537588585,48.372084989959674,56.22546341653556,64.66932150411257,73.70365926352754,83.32847670561279,93.54377208697412,104.34954852805792,115.7458046310026,127.7325404034182,140.30975585291412,153.47745098709922,167.23562581358212,181.58428033997112,196.52341457387442,212.05302852290052,228.1731158883876,244.88368850997193,262.1847408085452,280.07627278945455,298.55828445804644,317.6307758196681,337.29374687966646,357.5471976433884,378.3911281161821,399.8255383033944,421.8504282103734,444.4657978424668,467.6716472050228,491.46797630338955,515.854785142916,540.8320737289505,566.3998420668419,592.5580901619392,619.3068180195917,646.6460012717507,674.5756870068786,703.095852446887,732.2064975955315,761.9076224565717,792.1992270337646,823.0813113308685,854.5538753516411,886.6169190998415,919.2704425792276,952.5144457935592,986.3489287465939,1020.7738914420906
29,26.203342000383753,31.823800994016743,37.98993571689382,44.701746185145794,51.959230428389986,59.76239194346581,68.1112291794601,77.005742147639,86.44593085926482,96.43179532559708,106.96333099583926,118.04054627478472,129.66343726946025,141.8320039877459,154.54624643752183,167.80616462666768,181.61175856306312,195.96302825458815,210.8599737091224,226.30259493454625,242.2908919387396,258.8248647295835,275.9044995831754,293.52982265774176,311.70082146215407,330.4174960019265,349.6798462825745,369.4878723096127,389.84157408855674,410.7409516249222,432.1860049242251,454.1767339919816,476.71313883370834,499.7952194549226,523.4229758611413,547.5964080578815,572.3155160506619,597.5802998450002,623.3907594464147,649.746894860425,676.6487060925491,704.0961931483074,732.0893560332196,760.6281507583208,789.7126628265173,819.342850648446,849.5187142279663,880.2402535689388,911.5074276284881,943.320316394992
31,24.049278718040167,29.207702243544194,34.8669454522597,41.0270067554245,47.68788616941015,54.84957981256345,62.51209471650761,70.67542768675587,79.33957873468846,88.5045478716826,98.17033510911334,108.33694045835419,119.00436393077763,130.1725959948239,141.8416545425837,154.01153115286647,166.68222583358929,179.85373859266946,193.52606943802442,207.6992183775723,222.37318541923108,237.54797057091983,253.22357384055752,269.39999523606417,286.0772347653602,303.25529243636606,320.9341682570038,339.1138622351952,357.7943743788631,376.97570469593086,396.6578531943224,416.8408198819624,437.52456740018573,458.7091679266214,480.3945865528169,502.5808232842849,525.2678435111415,548.455714314501,572.1444031530442,596.333910030602,621.0242349510046,646.215344860133,671.9073040298018,698.1000811869437,724.7936763342168,751.9880894742798,779.683320609792,807.8793375680431,836.5762030984866,865.7738865804594
33,21.891482276286563,26.587073679236873,31.73854399961869,37.34590011313385,43.409138957821455,49.928260549747954,56.90326490496621,64.3341447244772,72.22091345309852,80.56356487578125,89.36209900361357,98.61651584768198,108.3268154190722,118.49299772886947,129.11506278815895,140.193010608026,151.72684119955633,163.71655457383653,176.1621306304002,189.06360762344113,202.42096731107503,216.23420970096112,230.5033348007587,245.2283426181282,260.40923316073093,276.04600643622837,292.1386340508679,308.6871706452619,325.6915898907158,343.1518917925141,361.06804935785493,379.4401147399461,398.26806271391547,417.55189328340066,437.2916064520402,457.4871757914061,478.1386525653097,499.2460118872274,520.8092537596588,542.828378185104,565.3033851660632,588.2342484010084,611.6210190941164,635.4636723020885,659.7622080266395,684.5166262694838,709.7269270323359,735.3931103169116,761.5151497857631,788.0930968811062
35,19.728479882299556,23.960120378746275,28.602599911067912,33.65591239796875,39.120068781303345,44.995064114396655,51.28089841234842,57.97757169024798,65.08508396317744,72.60343524621405,80.53261206238129,88.87263961253984,97.62350607577386,106.78521146239464,116.3577557827137,126.34113904704316,136.73536126569581,147.54042244898574,158.7562994689444,170.38303642241817,182.4206122445507,194.86900535092875,207.72825709658065,220.9983476360461,234.67927697411724,248.77102402283353,263.2736293912042,278.18707349913876,293.51135634988873,309.2464779467063,325.39241712234104,341.949214835451,358.9168512478413,376.29532636171103,394.08464017925917,412.2847927026852,430.8957624251021,449.9175911437261,469.3502585311726,489.19376458892356,509.4481093184598,530.1132927212643,551.1893147988192,572.6761536699252,594.573852021105,616.8823890178061,639.6017646610222,662.731978951748,686.2730318909774,710.2249234797049
37,17.558302391312818,21.32445294883453,25.45624933818969,29.95369157928921,34.816779691997425,40.045503382171795,45.63988149141286,51.599905354610804,57.925574985125145,64.61689039631071,71.67385160151936,79.09644131261551,86.88469202357258,95.03858841669579,103.55811314368364,112.4432990818606,121.69413061337075,131.31059109386155,141.29271226751325,151.64047896542897,162.35389119160664,173.4329322462926,184.8776341831648,196.68798159415536,208.86397448190928,221.40561284907173,234.3128795553995,247.5858076936164,261.22438126874766,275.2286002825306,289.59846473670285,304.33397463300287,319.43511226774905,334.9019119971656,350.7343571354861,366.9324476838417,383.4961836433647,400.4255650151874,417.7205918004418,435.3812640002612,453.40756248970814,471.7995245632863,490.5571320252403,509.6803848762994,529.1692831171941,549.0238267486544,569.244015771411,589.8298501861944,610.7813299937352,632.0984350777414
39,15.378156129583104,18.67667148186268,22.295437503501486,26.234448444231553,30.49370432052898,35.07320514883831,39.97293750559513,45.19292614809185,50.733146680654016,56.59362316088006,62.774332361955516,69.27529675858321,76.096505762416,83.2379593779693,90.69964437514149,98.48158587870147,106.58377192933922,115.00620252992657,123.74886411443582,132.8117826490022,142.19494568372338,151.89835322039602,161.92200526081706,172.26588766433272,182.93002768663706,193.91441217447309,205.21904112894129,216.8439145511418,228.7890324421758,241.05438008116087,253.63998601058762,266.5458363797743,279.77193118937475,293.31827044004376,307.18485413243576,321.37168226720564,335.8787548450092,350.7060559540348,365.85361661404545,381.3214216949711,397.10947119718395,413.2177651210576,429.64630346696515,446.3950862352801,463.46411342637566,480.85338504062616,498.5629010784052,516.5926442464394,534.9426484131462,553.6128969867215
41,13.183658632261395,16.01147483480831,19.113826603229676,22.49072287161969,26.14217137540954,30.068156127166684,34.26869333907064,38.74376701334323,43.493392952114505,48.517563775575645,53.816279486249954,59.38953019460859,65.23733457156807,71.35968377580357,77.75657780869797,84.4280062401232,91.37398896276666,98.5945164692231,106.0895887601788,113.85920583632108,121.90335663288408,130.22206243576505,138.81531299069374,147.68310829794441,156.82544835779163,166.24233317050988,175.93376273637477,185.8997247459627,196.14024306765603,206.6553061182379,217.44491389774905,228.50906640623054,239.8477636437234,251.4610056102693,263.3487923059094,275.5111106711882,287.9479861806406,300.6594064019774,313.6453713351163,326.90588097997534,340.4409353364723,354.25053440452564,368.3346781840532,382.69336667497305,397.3265998772034,412.23437779066245,427.41670041526856,442.8735529270677,458.60496440781776,474.61092058781816
43,10.966743767216828,13.319038729323937,15.899711791056891,18.7087677431842,21.74620225349135,25.012008921488025,28.506199536119013,32.228768632426736,36.17970935901775,40.359034542762906,44.76673815261729,49.4028134195494,54.267273159136096,59.36011128545488,64.6813277977757,70.23092269536977,76.00889597750941,82.0152395635414,88.24996896690655,94.71307672749346,101.40456284453296,108.32442731725627,115.47267014489441,122.84929132667871,130.4542908618403,138.28765924876674,146.34941492617617,154.63954893902968,163.15806128659884,171.90495196815488,180.8802209829688,190.0838683303112,199.51589400945252,209.1762980196629,219.06508036021188,229.18224103036874,239.52776904641627,250.10168590730214,260.9039810872381,271.9346545855742,283.19370640165937,294.68113653484295,306.3969449844734,318.3411317498986,330.51369683046653,342.9146402255247,355.54396193442005,368.40166195649954,381.4877402911091,394.80218562895584
45,8.703434189734613,10.57026664742968,12.618345017437777,14.84767046170882,17.25824184934834,19.850057734619057,22.623120815175675,25.57742982277852,28.712984754856542,32.029785608879855,35.52783238235279,39.20712507280828,43.06766188075863,47.10944627885199,51.33247658827394,55.736752807169516,60.32227493369236,65.08904296600305,70.0370569022678,75.1663167406576,80.47682247934678,85.96857411651278,91.64157165033468,97.49581507899323,103.53130440066981,109.74804267968325,116.14602383865343,122.72525087673202,129.48572379157906,136.4274425808536,143.55040724221308,150.854617773313,158.34007417180663,166.00677643534465,173.85472456157498,181.88391854814253,190.0943583926891,198.4860440928529,207.05897265102547,215.81315014910442,224.74857351092294,233.86524273462894,243.1631578183664,252.64231876027583,262.3027255584943,272.1443782111549,282.1672967489469,292.37144280527946,302.7568347905764,313.32347270468046
